EntrezGene.ID,HGNC.symbol,MGI.symbol,MGI.ID
93408,MYL10,Myl10,MGI:1891705
10627,MYL12A,Myl12a,MGI:1914518
103910,MYL12B,Myl12b,MGI:107494
4633,MYL2,Myl2,MGI:97272
4634,MYL3,Myl3,MGI:97268
4635,MYL4,Myl4,MGI:97267
4637,MYL6,Myl6,MGI:109318
140465,MYL6B,Myl6b,MGI:1917789
58498,MYL7,Myl7,MGI:107495
10398,MYL9,Myl9,MGI:2138915
29116,MYLIP,Mylip,MGI:2388271
4638,MYLK,Mylk,MGI:894806
85366,MYLK2,Mylk2,MGI:2139434
91807,MYLK3,Mylk3,MGI:2443063
340156,MYLK4,Mylk4,MGI:3643758
29895,MYLPF,Mylpf,MGI:97273
389827,MYMK,Mymk,MGI:1913389
101929726,MYMX,Mymx,MGI:3649059
55892,MYNN,Mynn,MGI:1931415
4651,MYO10,Myo10,MGI:107716
51168,MYO15A,Myo15,MGI:1261811
80022,MYO15B,Myo15b,MGI:2685534
23026,MYO16,Myo16,MGI:2685951
399687,MYO18A,Myo18a,MGI:2667185
84700,MYO18B,Myo18b,MGI:1921626
80179,MYO19,Myo19,MGI:1913446
4640,MYO1A,Myo1a,MGI:107732
4430,MYO1B,Myo1b,MGI:107752
4641,MYO1C,Myo1c,MGI:106612
4642,MYO1D,Myo1d,MGI:107728
4643,MYO1E,Myo1e,MGI:106621
4542,MYO1F,Myo1f,MGI:107711
64005,MYO1G,Myo1g,MGI:1927091
283446,MYO1H,Myo1h,MGI:1914674
53904,MYO3A,Myo3a,MGI:2183924
140469,MYO3B,Myo3b,MGI:2448580
4644,MYO5A,Myo5a,MGI:105976
4645,MYO5B,Myo5b,MGI:106598
55930,MYO5C,Myo5c,MGI:2442485
4646,MYO6,Myo6,MGI:104785
4647,MYO7A,Myo7a,MGI:104510
4648,MYO7B,Myo7b,MGI:107709
4649,MYO9A,Myo9a,MGI:107735
4650,MYO9B,Myo9b,MGI:106624
4653,MYOC,Myoc,MGI:1202864
93649,MYOCD,Myocd,MGI:2137495
4654,MYOD1,Myod1,MGI:97275
26509,MYOF,Myof,MGI:1919192
4656,MYOG,Myog,MGI:97276
8736,MYOM1,Myom1,MGI:1341430
9172,MYOM2,Myom2,MGI:1328358
127294,MYOM3,Myom3,MGI:2685280
57462,MYORG,Myorg,MGI:2140300
9499,MYOT,Myot,MGI:1889800
58529,MYOZ1,Myoz1,MGI:1929471
51778,MYOZ2,Myoz2,MGI:1913063
91977,MYOZ3,Myoz3,MGI:2179296
84665,MYPN,Mypn,MGI:1916052
339344,MYPOP,Mypop,MGI:2446472
745,MYRF,Myrf,MGI:2684944
196446,MYRFL,Myrfl,MGI:2685085
25924,MYRIP,Myrip,MGI:2384407
114803,MYSM1,Mysm1,MGI:2444584
4661,MYT1,Myt1,MGI:1100535
23040,MYT1L,Myt1l,MGI:1100511
100820829,MYZAP,Myzap,MGI:2142908
51237,MZB1,Mzb1,MGI:1917066
7593,MZF1,Mzf1,MGI:107457
440145,MZT1,Mzt1,MGI:1924039
653784,MZT2A,Mzt2,MGI:1922845
80097,MZT2B,Mzt2,MGI:1922845
9683,N4BP1,N4bp1,MGI:2136825
55728,N4BP2,N4bp2,MGI:2684414
90634,N4BP2L1,N4bp2l1,MGI:2140872
10443,N4BP2L2,N4bp2l2,MGI:2687207
23138,N4BP3,N4bp3,MGI:2442218
29104,N6AMT1,N6amt1,MGI:1915018
8260,NAA10,Naa10,MGI:1915255
84779,NAA11,Naa11,MGI:2141314
80155,NAA15,Naa15,MGI:1922088
79612,NAA16,Naa16,MGI:1914147
51126,NAA20,Naa20,MGI:1915127
80018,NAA25,Naa25,MGI:2442563
122830,NAA30,Naa30,MGI:1922259
60560,NAA35,Naa35,MGI:1925939
84316,NAA38,Naa38,MGI:1925554
79829,NAA40,Naa40,MGI:1918249
80218,NAA50,Naa50,MGI:1919367
79903,NAA60,Naa60,MGI:1922013
24142,NAA80,Naa80,MGI:1888902
27163,NAAA,Naaa,MGI:1914361
10003,NAALAD2,Naalad2,MGI:1919810
10004,NAALADL1,Naaladl1,MGI:2685810
254827,NAALADL2,Naaladl2,MGI:2685867
4664,NAB1,Nab1,MGI:107564
4665,NAB2,Nab2,MGI:107563
64859,NABP1,Nabp1,MGI:1923258
79035,NABP2,Nabp2,MGI:1917167
4666,NACA,Naca,MGI:106095
23148,NACAD,Nacad,MGI:3603030
112939,NACC1,Nacc1,MGI:1914080
138151,NACC2,Nacc2,MGI:1915241
65220,NADK,Nadk,MGI:2183149
133686,NADK2,Nadk2,MGI:1915896
55191,NADSYN1,Nadsyn1,MGI:1926164
8883,NAE1,Nae1,MGI:2384561
92345,NAF1,Naf1,MGI:2682306
4668,NAGA,Naga,MGI:1261422
55577,NAGK,Nagk,MGI:1860418
4669,NAGLU,Naglu,MGI:1351641
51172,NAGPA,Nagpa,MGI:1351598
162417,NAGS,Nags,MGI:2387600
203245,NAIF1,Naif1,MGI:1918504
4671,NAIP,Naip2,MGI:1298226
259232,NALCN,Nalcn,MGI:2444306
728215,NALF1,Nalf1,MGI:2142765
27112,NALF2,Nalf2,MGI:3648377
10135,NAMPT,Nampt,MGI:1929865
79923,NANOG,Nanog,MGI:1919200
388112,NANOGP8,Nanog,MGI:1919200
340719,NANOS1,Nanos1,MGI:2669254
339345,NANOS2,Nanos2,MGI:2676627
342977,NANOS3,Nanos3,MGI:2675387
140838,NANP,Nanp,MGI:1914561
54187,NANS,Nans,MGI:2149820
4673,NAP1L1,Nap1l1,MGI:1855693
4674,NAP1L2,Nap1l2,MGI:106654
4675,NAP1L3,Nap1l3,MGI:1859565
4676,NAP1L4,Nap1l4,MGI:1316687
266812,NAP1L5,Nap1l5,MGI:1923555
8775,NAPA,Napa,MGI:104563
63908,NAPB,Napb,MGI:104562
222236,NAPEPLD,Napepld,MGI:2140885
8774,NAPG,Napg,MGI:104561
93100,NAPRT,Naprt,MGI:2442664
9476,NAPSA,Napsa,MGI:109365
26502,NARF,Narf,MGI:1914858
4677,NARS1,Nars,MGI:1917473
79731,NARS2,Nars2,MGI:2142075
4678,NASP,Nasp,MGI:1355328
9,NAT1,Nat2,MGI:109201
55226,NAT10,Nat10,MGI:2138939
57106,NAT14,Nat14,MGI:3039561
10,NAT2,Nat1,MGI:97279
9027,NAT8,Nat8,MGI:1915646
51471,NAT8B,Nat8,MGI:1915646
51471,NAT8B,Nat8f1,MGI:1913366
339983,NAT8L,Nat8l,MGI:2447776
26151,NAT9,Nat9,MGI:1913426
256302,NATD1,Natd1,MGI:1344388
89796,NAV1,Nav1,MGI:2183683
89797,NAV2,Nav2,MGI:2183691
89795,NAV3,Nav3,MGI:2183703
55739,NAXD,Naxd,MGI:1913353
128240,NAXE,Naxe,MGI:2180167
51594,NBAS,Nbas,MGI:1918419
550643,NBDY,Nbdy,MGI:1917373
26960,NBEA,Nbea,MGI:1347075
65065,NBEAL1,Nbeal1,MGI:2444343
23218,NBEAL2,Nbeal2,MGI:2448554
4681,NBL1,Nbl1,MGI:104591
4683,NBN,Nbn,MGI:1351625
4077,NBR1,Nbr1,MGI:108498
83988,NCALD,Ncald,MGI:1196326
4684,NCAM1,Ncam1,MGI:97281
4685,NCAM2,Ncam2,MGI:97282
1463,NCAN,Ncan,MGI:104694
9918,NCAPD2,Ncapd2,MGI:1915548
23310,NCAPD3,Ncapd3,MGI:2142989
64151,NCAPG,Ncapg,MGI:1930197
54892,NCAPG2,Ncapg2,MGI:1923294
23397,NCAPH,Ncaph,MGI:2444777
29781,NCAPH2,Ncaph2,MGI:1289164
4686,NCBP1,Ncbp1,MGI:1891840
22916,NCBP2,Ncbp2,MGI:1915342
152217,NCBP2AS2,0610012G03Rik,MGI:1913301
392517,NCBP2L,Ncbp2,MGI:1915342
55421,NCBP3,Ncbp3,MGI:1914124
342897,NCCRP1,Nccrp1,MGI:2685009
23154,NCDN,Ncdn,MGI:1347351
57552,NCEH1,Nceh1,MGI:2443191
653361,NCF1,Ncf1,MGI:97283
4688,NCF2,Ncf2,MGI:97284
4689,NCF4,Ncf4,MGI:109186
4690,NCK1,Nck1,MGI:109601
8440,NCK2,Nck2,MGI:1306821
10787,NCKAP1,Nckap1,MGI:1355333
3071,NCKAP1L,Nckap1l,MGI:1926063
344148,NCKAP5,Nckap5,MGI:2686394
57701,NCKAP5L,Nckap5l,MGI:3609653
51517,NCKIPSD,Nckipsd,MGI:1931834
4691,NCL,Ncl,MGI:97286
56926,NCLN,Ncln,MGI:1926081
400746,NCMAP,Ncmap,MGI:2444888
8648,NCOA1,Ncoa1,MGI:1276523
10499,NCOA2,Ncoa2,MGI:1276533
8202,NCOA3,Ncoa3,MGI:1276535
8031,NCOA4,Ncoa4,MGI:1350932
57727,NCOA5,Ncoa5,MGI:2385165
23054,NCOA6,Ncoa6,MGI:1929915
135112,NCOA7,Ncoa7,MGI:2444847
9611,NCOR1,Ncor1,MGI:1349717
9612,NCOR2,Ncor2,MGI:1337080
9437,NCR1,Ncr1,MGI:1336212
23413,NCS1,Ncs1,MGI:109166
23385,NCSTN,Ncstn,MGI:1891700
55706,NDC1,Ndc1,MGI:1920037
10403,NDC80,Ndc80,MGI:1914302
54820,NDE1,Nde1,MGI:1914453
81565,NDEL1,Ndel1,MGI:1932915
80762,NDFIP1,Ndfip1,MGI:1929601
54602,NDFIP2,Ndfip2,MGI:1923523
4692,NDN,Ndn,MGI:97290
79625,NDNF,Ndnf,MGI:1915419
27158,NDOR1,Ndor1,MGI:1926047
4693,NDP,Ndp,MGI:102570
10397,NDRG1,Ndrg1,MGI:1341799
57447,NDRG2,Ndrg2,MGI:1352498
57446,NDRG3,Ndrg3,MGI:1352499
65009,NDRG4,Ndrg4,MGI:2384590
3340,NDST1,Ndst1,MGI:104719
8509,NDST2,Ndst2,MGI:97040
9348,NDST3,Ndst3,MGI:1932544
64579,NDST4,Ndst4,MGI:1932545
4694,NDUFA1,Ndufa1,MGI:1929511
4705,NDUFA10,Ndufa10,MGI:1914523
126328,NDUFA11,Ndufa11,MGI:1917125
55967,NDUFA12,Ndufa12,MGI:1913664
51079,NDUFA13,Ndufa13,MGI:1914434
4695,NDUFA2,Ndufa2,MGI:1343103
4696,NDUFA3,Ndufa3,MGI:1913341
4697,NDUFA4,Ndufa4,MGI:107686
56901,NDUFA4L2,Ndufa4l2,MGI:3039567
4698,NDUFA5,Ndufa5,MGI:1915452
4700,NDUFA6,Ndufa6,MGI:1914380
4701,NDUFA7,Ndufa7,MGI:1913666
4702,NDUFA8,Ndufa8,MGI:1915625
4704,NDUFA9,Ndufa9,MGI:1913358
4706,NDUFAB1,Ndufab1,MGI:1917566
51103,NDUFAF1,Ndufaf1,MGI:1916952
91942,NDUFAF2,Ndufaf2,MGI:1922847
25915,NDUFAF3,Ndufaf3,MGI:1913956
29078,NDUFAF4,Ndufaf4,MGI:1915743
79133,NDUFAF5,Ndufaf5,MGI:1916737
137682,NDUFAF6,Ndufaf6,MGI:1924197
55471,NDUFAF7,Ndufaf7,MGI:1920944
284184,NDUFAF8,Ndufaf8,MGI:1913676
4707,NDUFB1,Ndufb1,MGI:3780865
4716,NDUFB10,Ndufb10,MGI:1915592
54539,NDUFB11,Ndufb11,MGI:1349919
4708,NDUFB2,Ndufb2,MGI:1915448
4709,NDUFB3,Ndufb3,MGI:1913745
4710,NDUFB4,Ndufb4,MGI:1915444
4711,NDUFB5,Ndufb5,MGI:1913296
4712,NDUFB6,Ndufb6,MGI:2684983
4713,NDUFB7,Ndufb7,MGI:1914166
4714,NDUFB8,Ndufb8,MGI:1914514
4715,NDUFB9,Ndufb9,MGI:1913468
4717,NDUFC1,Ndufc1,MGI:1913627
4718,NDUFC2,Ndufc2,MGI:1344370
100532726,NDUFC2-KCTD14,Ndufc2,MGI:1344370
4719,NDUFS1,Ndufs1,MGI:2443241
4720,NDUFS2,Ndufs2,MGI:2385112
4722,NDUFS3,Ndufs3,MGI:1915599
4724,NDUFS4,Ndufs4,MGI:1343135
4725,NDUFS5,Ndufs5,MGI:1890889
4726,NDUFS6,Ndufs6,MGI:107932
374291,NDUFS7,Ndufs7,MGI:1922656
4728,NDUFS8,Ndufs8,MGI:2385079
4723,NDUFV1,Ndufv1,MGI:107851
4729,NDUFV2,Ndufv2,MGI:1920150
4731,NDUFV3,Ndufv3,MGI:1890894
4703,NEB,Neb,MGI:97292
10529,NEBL,Nebl,MGI:1921353
64168,NECAB1,Necab1,MGI:1916602
54550,NECAB2,Necab2,MGI:2152211
63941,NECAB3,Necab3,MGI:1861721
25977,NECAP1,Necap1,MGI:1914852
55707,NECAP2,Necap2,MGI:1913397
5818,NECTIN1,Nectin1,MGI:1926483
5819,NECTIN2,Nectin2,MGI:97822
25945,NECTIN3,Nectin3,MGI:1930171
81607,NECTIN4,Nectin4,MGI:1918990
121441,NEDD1,Nedd1,MGI:97293
4734,NEDD4,Nedd4,MGI:97297
23327,NEDD4L,Nedd4l,MGI:1933754
4738,NEDD8,Nedd8,MGI:97301
100528064,NEDD8-MDP1,Mdp1,MGI:1915131
4739,NEDD9,Nedd9,MGI:97302
4744,NEFH,Nefh,MGI:97309
4747,NEFL,Nefl,MGI:97313
4741,NEFM,Nefm,MGI:97314
257194,NEGR1,Negr1,MGI:2444846
79661,NEIL1,Neil1,MGI:1920024
252969,NEIL2,Neil2,MGI:2686058
55247,NEIL3,Neil3,MGI:2384588
4750,NEK1,Nek1,MGI:97303
152110,NEK10,Nek10,MGI:2685128
79858,NEK11,Nek11,MGI:2442276
4751,NEK2,Nek2,MGI:109359
4752,NEK3,Nek3,MGI:1344371
6787,NEK4,Nek4,MGI:1344404
341676,NEK5,Nek5,MGI:2142824
10783,NEK6,Nek6,MGI:1891638
140609,NEK7,Nek7,MGI:1890645
284086,NEK8,Nek8,MGI:1890646
91754,NEK9,Nek9,MGI:2387995
7469,NELFA,Nelfa,MGI:1346098
25920,NELFB,Nelfb,MGI:1931035
51497,NELFCD,Nelfcd,MGI:1926424
7936,NELFE,Nelfe,MGI:102744
4745,NELL1,Nell1,MGI:2443902
4753,NELL2,Nell2,MGI:1858510
9147,NEMF,Nemf,MGI:1918305
23306,NEMP1,Nemp1,MGI:2446113
100131211,NEMP2,Nemp2,MGI:2444113
29937,NENF,Nenf,MGI:1913458
4756,NEO1,Neo1,MGI:1097159
25871,NEPRO,Nepro,MGI:2384836
10763,NES,Nes,MGI:101784
10276,NET1,Net1,MGI:1927138
81832,NETO1,Neto1,MGI:2180216
81831,NETO2,Neto2,MGI:1921763
4758,NEU1,Neu1,MGI:97305
4759,NEU2,Neu2,MGI:1344417
10825,NEU3,Neu3,MGI:1355305
129807,NEU4,Neu4,MGI:2661364
9148,NEURL1,Neurl1a,MGI:1334263
54492,NEURL1B,Neurl1b,MGI:3643092
140825,NEURL2,Neurl2,MGI:3043305
93082,NEURL3,Neurl3,MGI:2429944
84461,NEURL4,Neurl4,MGI:1921092
4760,NEUROD1,Neurod1,MGI:1339708
4761,NEUROD2,Neurod2,MGI:107755
58158,NEUROD4,Neurod4,MGI:108055
63974,NEUROD6,Neurod6,MGI:106593
4762,NEUROG1,Neurog1,MGI:107754
63973,NEUROG2,Neurog2,MGI:109619
50674,NEUROG3,Neurog3,MGI:893591
340533,NEXMIF,Nexmif,MGI:2148050
91624,NEXN,Nexn,MGI:1916060
4763,NF1,Nf1,MGI:97306
4771,NF2,Nf2,MGI:97307
150372,NFAM1,Nfam1,MGI:1921289
23114,NFASC,Nfasc,MGI:104753
10725,NFAT5,Nfat5,MGI:1859333
4772,NFATC1,Nfatc1,MGI:102469
4773,NFATC2,Nfatc2,MGI:102463
84901,NFATC2IP,Nfatc2ip,MGI:1329015
4775,NFATC3,Nfatc3,MGI:103296
4776,NFATC4,Nfatc4,MGI:1920431
4778,NFE2,Nfe2,MGI:97308
4779,NFE2L1,Nfe2l1,MGI:99421
4780,NFE2L2,Nfe2l2,MGI:108420
9603,NFE2L3,Nfe2l3,MGI:1339958
4774,NFIA,Nfia,MGI:108056
4781,NFIB,Nfib,MGI:103188
4782,NFIC,Nfic,MGI:109591
4783,NFIL3,Nfil3,MGI:109495
105372267,NFILZ,Gm4125,MGI:3782301
4784,NFIX,Nfix,MGI:97311
4790,NFKB1,Nfkb1,MGI:97312
4791,NFKB2,Nfkb2,MGI:1099800
4792,NFKBIA,Nfkbia,MGI:104741
4793,NFKBIB,Nfkbib,MGI:104752
84807,NFKBID,Nfkbid,MGI:3041243
4794,NFKBIE,Nfkbie,MGI:1194908
4795,NFKBIL1,Nfkbil1,MGI:1340031
64332,NFKBIZ,Nfkbiz,MGI:1931595
4798,NFRKB,Nfrkb,MGI:2442410
9054,NFS1,Nfs1,MGI:1316706
27247,NFU1,Nfu1,MGI:1913290
4799,NFX1,Nfx1,MGI:1921414
152518,NFXL1,Nfxl1,MGI:1923646
4800,NFYA,Nfya,MGI:97316
4801,NFYB,Nfyb,MGI:97317
4802,NFYC,Nfyc,MGI:107901
58157,NGB,Ngb,MGI:2151886
25983,NGDN,Ngdn,MGI:1916216
25791,NGEF,Ngef,MGI:1858414
4803,NGF,Ngf,MGI:97321
4804,NGFR,Ngfr,MGI:97323
55768,NGLY1,Ngly1,MGI:1913276
51335,NGRN,Ngrn,MGI:1933212
79840,NHEJ1,Nhej1,MGI:1922820
4807,NHLH1,Nhlh1,MGI:98481
4808,NHLH2,Nhlh2,MGI:97324
378884,NHLRC1,Nhlrc1,MGI:2145264
374354,NHLRC2,Nhlrc2,MGI:1914116
387921,NHLRC3,Nhlrc3,MGI:2444520
283948,NHLRC4,Nhlrc4,MGI:3687200
55651,NHP2,Nhp2,MGI:1098547
4810,NHS,Nhs,MGI:2684894
57224,NHSL1,Nhsl1,MGI:106390
340527,NHSL2,Nhsl2,MGI:3645090
116496,NIBAN1,Niban1,MGI:2137237
64855,NIBAN2,Niban2,MGI:2442910
199786,NIBAN3,Niban3,MGI:3686743
84276,NICN1,Nicn1,MGI:1913507
4811,NID1,Nid1,MGI:97342
22795,NID2,Nid2,MGI:1298229
60491,NIF3L1,Nif3l1,MGI:1929485
84365,NIFK,Nifk,MGI:1915199
167359,NIM1K,Nim1k,MGI:2442399
51199,NIN,Nin,MGI:105108
4814,NINJ1,Ninj1,MGI:1196617
4815,NINJ2,Ninj2,MGI:1352751
22981,NINL,Ninl,MGI:1925427
51388,NIP7,Nip7,MGI:1913414
123606,NIPA1,Nipa1,MGI:2442058
81614,NIPA2,Nipa2,MGI:1913918
152519,NIPAL1,Nipal1,MGI:1917951
79815,NIPAL2,Nipal2,MGI:1924488
57185,NIPAL3,Nipal3,MGI:1921802
348938,NIPAL4,Nipal4,MGI:2444671
25836,NIPBL,Nipbl,MGI:1913976
8508,NIPSNAP1,Nipsnap1,MGI:1278344
2631,NIPSNAP2,Nipsnap2,MGI:1278343
25934,NIPSNAP3A,Nipsnap3b,MGI:1913786
55335,NIPSNAP3B,Nipsnap3b,MGI:1913786
11188,NISCH,Nisch,MGI:1928323
4817,NIT1,Nit1,MGI:1350916
56954,NIT2,Nit2,MGI:1261838
79570,NKAIN1,Nkain1,MGI:1914399
154215,NKAIN2,Nkain2,MGI:1923447
286183,NKAIN3,Nkain3,MGI:2444830
128414,NKAIN4,Nkain4,MGI:1915372
79576,NKAP,Nkap,MGI:1914300
55216,NKAPD1,Nkapd1,MGI:2143205
222698,NKAPL,Nkapl,MGI:1913957
85407,NKD1,Nkd1,MGI:2135954
85409,NKD2,Nkd2,MGI:1919543
4818,NKG7,Nkg7,MGI:1931250
28512,NKIRAS1,Nkiras1,MGI:1916971
28511,NKIRAS2,Nkiras2,MGI:1919216
284353,NKPD1,Nkpd1,MGI:1916797
55922,NKRF,Nkrf,MGI:1924536
4820,NKTR,Nktr,MGI:97346
54729,NKX1-1,Nkx1-1,MGI:109346
390010,NKX1-2,Nkx1-2,MGI:104806
7080,NKX2-1,Nkx2-1,MGI:108067
4821,NKX2-2,Nkx2-2,MGI:97347
159296,NKX2-3,Nkx2-3,MGI:97348
644524,NKX2-4,Nkx2-4,MGI:97349
1482,NKX2-5,Nkx2-5,MGI:97350
137814,NKX2-6,Nkx2-6,MGI:97351
26257,NKX2-8,Nkx2-9,MGI:1270158
4824,NKX3-1,Nkx3-1,MGI:97352
579,NKX3-2,Nkx3-2,MGI:108015
4825,NKX6-1,Nkx6-1,MGI:1206039
84504,NKX6-2,Nkx6-2,MGI:1352738
157848,NKX6-3,Nkx6-3,MGI:1921811
54475,NLE1,Nle1,MGI:2429770
22871,NLGN1,Nlgn1,MGI:2179435
57555,NLGN2,Nlgn2,MGI:2681835
54413,NLGN3,Nlgn3,MGI:2444609
51701,NLK,Nlk,MGI:1201387
57486,NLN,Nln,MGI:1923055
197358,NLRC3,Nlrc3,MGI:2444070
58484,NLRC4,Nlrc4,MGI:3036243
84166,NLRC5,Nlrc5,MGI:3612191
22861,NLRP1,Nlrp1a,MGI:2684861
338322,NLRP10,Nlrp10,MGI:2444084
91662,NLRP12,Nlrp12,MGI:2676630
338323,NLRP14,Nlrp14,MGI:1924108
55655,NLRP2,Nlrp2,MGI:3041206
114548,NLRP3,Nlrp3,MGI:2653833
147945,NLRP4,Nlrp4c,MGI:1890518
126206,NLRP5,Nlrp5,MGI:1345193
171389,NLRP6,Nlrp6,MGI:2141990
199713,NLRP7,Nlrp2,MGI:3041206
338321,NLRP9,Nlrp9a,MGI:2675292
338321,NLRP9,Nlrp9b,MGI:2675377
79671,NLRX1,Nlrx1,MGI:2429611
4828,NMB,Nmb,MGI:1915289
4829,NMBR,Nmbr,MGI:1100525
51068,NMD3,Nmd3,MGI:2140103
4830,NME1,Nme1,MGI:97355
654364,NME1-NME2,Gm20390,NA
4831,NME2,Nme2,MGI:97356
4832,NME3,Nme3,MGI:1930182
4833,NME4,Nme4,MGI:1931148
8382,NME5,Nme5,MGI:1922783
10201,NME6,Nme6,MGI:1861676
29922,NME7,Nme7,MGI:2449121
51314,NME8,Nme8,MGI:1920662
347736,NME9,Nme9,MGI:4359686
9111,NMI,Nmi,MGI:1928368
64802,NMNAT1,Nmnat1,MGI:1913704
23057,NMNAT2,Nmnat2,MGI:2444155
349565,NMNAT3,Nmnat3,MGI:1921330
57407,NMRAL1,Nmral1,MGI:1915074
54981,NMRK1,Nmrk1,MGI:2147434
27231,NMRK2,Nmrk2,MGI:1916814
129521,NMS,Nms,MGI:3583618
4836,NMT1,Nmt1,MGI:102579
9397,NMT2,Nmt2,MGI:1202298
10874,NMU,Nmu,MGI:1860476
10316,NMUR1,Nmur1,MGI:1341898
56923,NMUR2,Nmur2,MGI:2441765
4826,NNAT,Nnat,MGI:104716
4837,NNMT,Nnmt,MGI:1099443
23530,NNT,Nnt,MGI:109279
84273,NOA1,Noa1,MGI:1914306
28987,NOB1,Nob1,MGI:1914869
135935,NOBOX,Nobox,MGI:108011
26155,NOC2L,Noc2l,MGI:1931051
64318,NOC3L,Noc3l,MGI:1932610
79050,NOC4L,Noc4l,MGI:2140843
25819,NOCT,Noct,MGI:109382
10392,NOD1,Nod1,MGI:1341839
64127,NOD2,Nod2,MGI:2429397
4838,NODAL,Nodal,MGI:97359
9241,NOG,Nog,MGI:104327
79954,NOL10,Nol10,MGI:2684913
25926,NOL11,Nol11,MGI:1916229
79159,NOL12,Nol12,MGI:2146285
8996,NOL3,Nol3,MGI:1925938
8715,NOL4,Nol4,MGI:2441684
140688,NOL4L,Nol4l,MGI:1918765
65083,NOL6,Nol6,MGI:2140151
51406,NOL7,Nol7,MGI:1917328
55035,NOL8,Nol8,MGI:1918180
79707,NOL9,Nol9,MGI:1921285
9221,NOLC1,Nolc1,MGI:1918019
64434,NOM1,Nom1,MGI:1861749
23420,NOMO1,Nomo1,MGI:2385850
283820,NOMO2,Nomo1,MGI:2385850
408050,NOMO3,Nomo1,MGI:2385850
4841,NONO,Nono,MGI:1855692
55505,NOP10,Nop10,MGI:1913431
8602,NOP14,Nop14,MGI:1922666
51491,NOP16,Nop16,MGI:107862
4839,NOP2,Nop2,MGI:107891
29997,NOP53,Nop53,MGI:2154441
10528,NOP56,Nop56,MGI:1914384
51602,NOP58,Nop58,MGI:1933184
161424,NOP9,Nop9,MGI:1915092
121053,NOPCHAP1,Nopchap1,MGI:106381
4842,NOS1,Nos1,MGI:97360
9722,NOS1AP,Nos1ap,MGI:1917979
4843,NOS2,Nos2,MGI:97361
4846,NOS3,Nos3,MGI:97362
51070,NOSIP,Nosip,MGI:1913644
115677,NOSTRIN,Nostrin,MGI:3606242
4851,NOTCH1,Notch1,MGI:97363
4853,NOTCH2,Notch2,MGI:97364
4854,NOTCH3,Notch3,MGI:99460
4855,NOTCH4,Notch4,MGI:107471
344022,NOTO,Noto,MGI:3053002
147111,NOTUM,Notum,MGI:1924833
4857,NOVA1,Nova1,MGI:104297
4858,NOVA2,Nova2,MGI:104296
27035,NOX1,Nox1,MGI:2450016
50508,NOX3,Nox3,MGI:2681162
50507,NOX4,Nox4,MGI:1354184
10811,NOXA1,Noxa1,MGI:2449980
124056,NOXO1,Noxo1,MGI:1919143
122945,NOXRED1,Noxred1,MGI:1918525
4861,NPAS1,Npas1,MGI:109205
4862,NPAS2,Npas2,MGI:109232
64067,NPAS3,Npas3,MGI:1351610
266743,NPAS4,Npas4,MGI:2664186
4863,NPAT,Npat,MGI:107605
256933,NPB,Npb,MGI:2387153
2831,NPBWR1,Npbwr1,MGI:891989
4864,NPC1,Npc1,MGI:1097712
29881,NPC1L1,Npc1l1,MGI:2685089
10577,NPC2,Npc2,MGI:1915213
56654,NPDC1,Npdc1,MGI:1099802
79716,NPEPL1,Npepl1,MGI:2448523
9520,NPEPPS,Npepps,MGI:1101358
8620,NPFF,Npff,MGI:1891708
64106,NPFFR1,Npffr1,MGI:2685082
10886,NPFFR2,Npffr2,MGI:1860130
4867,NPHP1,Nphp1,MGI:1858233
27031,NPHP3,Nphp3,MGI:1921275
261734,NPHP4,Nphp4,MGI:2384210
4868,NPHS1,Nphs1,MGI:1859637
7827,NPHS2,Nphs2,MGI:2157018
80896,NPL,Npl,MGI:1921341
55666,NPLOC4,Nploc4,MGI:2679787
4869,NPM1,Npm1,MGI:106184
10361,NPM2,Npm2,MGI:1890811
10360,NPM3,Npm3,MGI:894653
255743,NPNT,Npnt,MGI:2148811
4878,NPPA,Nppa,MGI:97367
4879,NPPB,Nppb,MGI:97368
4880,NPPC,Nppc,MGI:97369
4881,NPR1,Npr1,MGI:97371
4882,NPR2,Npr2,MGI:97372
4883,NPR3,Npr3,MGI:97373
10641,NPRL2,Nprl2,MGI:1914482
8131,NPRL3,Nprl3,MGI:109258
594857,NPS,Nps,MGI:3642232
387129,NPSR1,Npsr1,MGI:2441738
27020,NPTN,Nptn,MGI:108077
4884,NPTX1,Nptx1,MGI:107811
4885,NPTX2,Nptx2,MGI:1858209
23467,NPTXR,Nptxr,MGI:1920590
64111,NPVF,Npvf,MGI:1926488
283869,NPW,Npw,MGI:2685781
4852,NPY,Npy,MGI:97374
4886,NPY1R,Npy1r,MGI:104963
4887,NPY2R,Npy2r,MGI:108418
5540,NPY4R,Npy4r,MGI:105374
100996758,NPY4R2,Npy4r,MGI:105374
4889,NPY5R,Npy5r,MGI:108082
4888,NPY6R,Npy6r,MGI:1098590
1728,NQO1,Nqo1,MGI:103187
4835,NQO2,Nqo2,MGI:104513
190,NR0B1,Nr0b1,MGI:1352460
8431,NR0B2,Nr0b2,MGI:1346344
9572,NR1D1,Nr1d1,MGI:2444210
9975,NR1D2,Nr1d2,MGI:2449205
7376,NR1H2,Nr1h2,MGI:1352463
10062,NR1H3,Nr1h3,MGI:1352462
9971,NR1H4,Nr1h4,MGI:1352464
8856,NR1I2,Nr1i2,MGI:1337040
9970,NR1I3,Nr1i3,MGI:1346307
